  PID  PPID STARTED                          ELAPSED COMMAND
28048   655 Tue Sep  1 23:15:38 2026     02-19:04:10 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=5688 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=372406836471 --shared-files --metrics-shmem-handle=1752395122,r,5376291617260733878,6865055715315319259,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190714316205908606 --seatbelt-client=213
28500     1 Sat Aug 29 00:13:13 2026     06-18:06:35 /System/Library/PrivateFrameworks/AppleAccountTransparency.framework/Versions/A/Resources/appleaccounttransparencyd
28626     1 Wed Sep  2 10:52:48 2026     02-07:27:00 /System/Applications/Messages.app/Contents/MacOS/Messages
28671     1 Wed Sep  2 10:52:49 2026     02-07:26:59 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
28672     1 Wed Sep  2 10:52:49 2026     02-07:26:59 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
28690     1 Wed Sep  2 10:52:49 2026     02-07:26:59 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
28828     1 Fri Aug 28 13:20:04 2026     07-04:59:44 automountd
29080     1 Sun Aug 30 22:59:52 2026     04-19:19:56 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
29081     1 Sun Aug 30 22:59:52 2026     04-19:19:56 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
29190 65073 Fri Sep  4 17:39:50 2026           39:58 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.76/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --top-chrome-webui --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=34 --launch-time-ticks=611457960640 --shared-files --metrics-shmem-handle=1752395122,r,10123576224284073124,3416051040076955963,2097152 --field-trial-handle=1718379636,r,1067016314334018816,12467802372553587400,262144 --variations-seed-version=20260903-170057.321000-production --pseudonymization-salt-handle=1935764596,r,5415126282972873137,17267031309729053687,4 --trace-process-track-uuid=3190709018171294360 --seatbelt-client=73
29208 65073 Fri Sep  4 17:39:50 2026           39:58 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.76/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=36 --launch-time-ticks=611458086207 --shared-files --metrics-shmem-handle=1752395122,r,6767313123056494238,11562181803746397958,2097152 --field-trial-handle=1718379636,r,1067016314334018816,12467802372553587400,262144 --variations-seed-version=20260903-170057.321000-production --pseudonymization-salt-handle=1935764596,r,5415126282972873137,17267031309729053687,4 --trace-process-track-uuid=3190709020045378058 --seatbelt-client=161
29216 65073 Fri Sep  4 17:39:51 2026           39:57 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.76/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=43 --launch-time-ticks=611458399608 --shared-files --metrics-shmem-handle=1752395122,r,15376691958455781339,12446952632124252280,2097152 --field-trial-handle=1718379636,r,1067016314334018816,12467802372553587400,262144 --variations-seed-version=20260903-170057.321000-production --pseudonymization-salt-handle=1935764596,r,5415126282972873137,17267031309729053687,4 --trace-process-track-uuid=3190709026604671001 --seatbelt-client=239
29359 65073 Fri Sep  4 17:39:53 2026           39:55 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.76/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=47 --launch-time-ticks=611460629567 --shared-files --metrics-shmem-handle=1752395122,r,9827174150076789010,10466573122862820432,2097152 --field-trial-handle=1718379636,r,1067016314334018816,12467802372553587400,262144 --variations-seed-version=20260903-170057.321000-production --pseudonymization-salt-handle=1935764596,r,5415126282972873137,17267031309729053687,4 --trace-process-track-uuid=3190709030352838397 --seatbelt-client=247
29369     1 Sat Aug 29 09:51:26 2026     06-08:28:22 /System/Library/PrivateFrameworks/Lookup.framework/Versions/A/XPCServices/LookupViewService.xpc/Contents/MacOS/LookupViewService
30277     1 Tue Sep  1 12:41:31 2026     03-05:38:17 /Applications/Arc.app/Contents/MacOS/Arc
30382   655 Tue Sep  1 14:32:59 2026     03-03:46:49 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --start-stack-profiler --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4776 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=341048378575 --shared-files --metrics-shmem-handle=1752395122,r,16815557038087732093,11818310387005076381,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190713461623742318 --seatbelt-client=381
30462     1 Sat Aug 29 00:14:01 2026     06-18:05:47 /System/Library/PrivateFrameworks/AppleIntelligenceReportingProcessing.framework/Versions/A/XPCServices/AppleIntelligenceReportingProcessingService.xpc/Contents/MacOS/AppleIntelligenceReportingProcessingService
30580     1 Fri Aug 28 13:24:26 2026     07-04:55:22 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
30672 30277 Tue Sep  1 12:41:37 2026     03-05:38:11 /Applications/Arc.app/Contents/Frameworks/ArcCore.framework/Helpers/Browser Helper.app/Contents/MacOS/Browser Helper --type=gpu-process --user-data-dir=/Users/goos/Library/Application Support/Arc/User Data --bcny-app-id=0 --gpu-preferences=WAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAQAAAAAAAAAADAAAAAAAAADgAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAKAAAAAAAAAAoAAAAAAAAAAgAAAAAAAAADAAAAAEAAAAAAAAAAAAAAAgAAAAAAAAACAAAAAAAAAA= --shared-files --metrics-shmem-handle=1752395122,r,18179085144643687616,10529138776989335796,262144 --field-trial-handle=1718379636,r,4176755992433621573,9427805099298762086,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,9355121097413584985,17838079988716525076,4 --trace-process-track-uuid=3190708988185955192 --seatbelt-client=16
30673 30277 Tue Sep  1 12:41:37 2026     03-05:38:11 /Applications/Arc.app/Contents/Frameworks/ArcCore.framework/Helpers/Browser Helper.app/Contents/MacOS/Browser Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=ko --service-sandbox-type=network --user-data-dir=/Users/goos/Library/Application Support/Arc/User Data --bcny-app-id=0 --shared-files --metrics-shmem-handle=1752395122,r,2880267736968750881,4475586213960574494,524288 --field-trial-handle=1718379636,r,4176755992433621573,9427805099298762086,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,9355121097413584985,17838079988716525076,4 --trace-process-track-uuid=3190708989122997041 --seatbelt-client=16
30676 30277 Tue Sep  1 12:41:37 2026     03-05:38:11 /Applications/Arc.app/Contents/Frameworks/ArcCore.framework/Helpers/Browser Helper.app/Contents/MacOS/Browser Helper --type=utility --utility-sub-type=storage.mojom.StorageService --lang=ko --service-sandbox-type=service --user-data-dir=/Users/goos/Library/Application Support/Arc/User Data --bcny-app-id=0 --shared-files --metrics-shmem-handle=1752395122,r,1201181828067305743,13372360183761670486,524288 --field-trial-handle=1718379636,r,4176755992433621573,9427805099298762086,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,9355121097413584985,17838079988716525076,4 --trace-process-track-uuid=3190708990060038890 --seatbelt-client=48
30725     1 Tue Sep  1 12:41:38 2026     03-05:38:10 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
30727     1 Tue Sep  1 12:41:38 2026     03-05:38:10 /System/Library/PrivateFrameworks/SafariFoundation.framework/Versions/A/XPCServices/CredentialProviderExtensionHelper.xpc/Contents/MacOS/CredentialProviderExtensionHelper
30729 30277 Tue Sep  1 12:41:38 2026     03-05:38:10 /Applications/Arc.app/Contents/Frameworks/ArcCore.framework/Helpers/Browser Helper (Renderer).app/Contents/MacOS/Browser Helper (Renderer) --type=renderer --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --user-data-dir=/Users/goos/Library/Application Support/Arc/User Data --bcny-app-id=0 --enable-blink-features=MediaSessionEnterPictureInPictureOnGMeetOnly --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=6 --launch-time-ticks=334367434740 --shared-files --metrics-shmem-handle=1752395122,r,4116676993261264755,2583885822384359475,2097152 --field-trial-handle=1718379636,r,4176755992433621573,9427805099298762086,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,9355121097413584985,17838079988716525076,4 --trace-process-track-uuid=3190708991934122588 --seatbelt-client=143
30733 30277 Tue Sep  1 12:41:38 2026     03-05:38:10 /Applications/Arc.app/Contents/Frameworks/ArcCore.framework/Helpers/Browser Helper (Renderer).app/Contents/MacOS/Browser Helper (Renderer) --type=renderer --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --user-data-dir=/Users/goos/Library/Application Support/Arc/User Data --bcny-app-id=0 --enable-blink-features=MediaSessionEnterPictureInPictureOnGMeetOnly --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=10 --launch-time-ticks=334367548788 --shared-files --metrics-shmem-handle=1752395122,r,13346378935025435763,17917295961670432151,2097152 --field-trial-handle=1718379636,r,4176755992433621573,9427805099298762086,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,9355121097413584985,17838079988716525076,4 --trace-process-track-uuid=3190708995682289984 --seatbelt-client=153
30748     1 Tue Sep  1 12:41:38 2026     03-05:38:10 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
30749 30277 Tue Sep  1 12:41:38 2026     03-05:38:10 /Applications/Claude.app/Contents/Helpers/chrome-native-host chrome-extension://fcoeoabgfenejglbffodgkkbkcdhcgfn/
30855   655 Thu Sep  3 23:59:00 2026        18:20:48 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=9129 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=547807863267 --shared-files --metrics-shmem-handle=1752395122,r,15671319486485231960,3001770659096716030,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190717540566911015 --seatbelt-client=213
31121   655 Thu Sep  3 23:59:05 2026        18:20:43 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=9133 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=547813316280 --shared-files --metrics-shmem-handle=1752395122,r,11555282159425444470,12517394703426514860,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190717544315078411 --seatbelt-client=213
31667     1 Sun Aug 30 21:05:23 2026     04-21:14:25 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
31676     1 Sun Aug 30 21:05:23 2026     04-21:14:25 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
31962 31942 Wed Sep  2 20:54:23 2026     01-21:25:25 /Users/goos/go/bin/gopls ** telemetry **
31969   655 Fri Sep  4 17:24:43 2026           55:05 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --start-stack-profiler --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=9351 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=610551076177 --shared-files --metrics-shmem-handle=1752395122,r,18094260648358791345,16362118961789616664,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190717748590201493 --seatbelt-client=354
32026   655 Fri Sep  4 18:09:09 2026           10:39 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --start-stack-profiler --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=9438 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=613216254015 --shared-files --metrics-shmem-handle=1752395122,r,7837928599552030223,17313805393003467281,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190717830112842356 --seatbelt-client=343
32086     1 Fri Aug 28 21:01:24 2026     06-21:18:24 /System/Library/Frameworks/ManagedAppDistribution.framework/Support/managedappdistributionagent
32223     1 Fri Aug 28 13:28:08 2026     07-04:51:40 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
32225 31989 Wed Sep  2 06:37:02 2026     02-11:42:46 /Users/goos/.hermes/node/bin/node /private/var/folders/kt/nq2q81cn4gx3y41r7x47ggmr0000gn/T/bunx-501-chrome-devtools-mcp@1.7.0/node_modules/chrome-devtools-mcp/build/src/telemetry/watchdog/main.js --parent-pid=31989 --app-version=1.7.0 --os-type=2
32233     1 Fri Aug 28 13:28:10 2026     07-04:51:38 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
32249     1 Fri Aug 28 13:28:15 2026     07-04:51:33 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
32288     1 Mon Aug 31 09:36:58 2026     04-08:42:50 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
32683   655 Sat Aug 29 20:44:36 2026     05-21:35:12 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --extension-process --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1928 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=104146407337 --shared-files --metrics-shmem-handle=1752395122,r,17711622076588439451,6389826870835257771,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190710792928556366 --seatbelt-client=266
33112   655 Sat Aug 29 15:20:12 2026     06-02:59:36 <defunct>
33500     1 Sat Aug 29 14:33:12 2026     06-03:46:36 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
33875     1 Sat Aug 29 13:00:45 2026     06-05:19:03 /Applications/Alhangeul.app/Contents/PlugIns/AlhangeulThumbnail.appex/Contents/MacOS/AlhangeulThumbnail -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20ucG9zdG1lbGVlLmFsaGFuZ2V1bC5UaHVtYm5haWxFeHRlbnNpb24ifQ==
